26.13,9.77637,3.75324,34.6709
26.14,9.17148,3.11419,34.079
26.15,8.56818,2.57474,33.4306
26.16,7.97559,2.13005,32.7423
26.17,7.40138,1.77305,32.0283
26.18,6.85175,1.49533,31.3
26.19,6.33146,1.28787,30.5666
26.2,5.84397,1.14158,29.8349
26.21,5.39156,1.04776,29.1103
26.22,4.97548,0.998345,28.3964
26.23,4.59615,0.986081,27.6958
26.24,4.25328,1.00462,27.0104
26.25,3.94607,1.04851,26.341
26.26,3.67331,1.1132,25.6884
26.27,3.43352,1.19496,25.0528
26.28,3.22502,1.29081,24.4343
26.29,3.04608,1.39847,23.8329
26.3,2.89491,1.51624,23.2484
26.31,2.76978,1.64294,22.6807
26.32,2.66901,1.77787,22.1297
26.33,2.59105,1.92069,21.5953
26.34,2.53449,2.07141,21.0775
26.35,2.49804,2.2303,20.5762
26.36,2.4806,2.39791,20.0916
26.37,2.48121,2.57498,19.6237
26.38,2.49912,2.76242,19.1728
26.39,2.5337,2.96132,18.7393
26.4,2.58452,3.17289,18.3236
26.41,2.65131,3.3985,17.9263
26.42,2.73395,3.6396,17.548
26.43,2.83248,3.89775,17.1897
26.44,2.94709,4.17461,16.8524
26.45,3.07812,4.4719,16.5375
26.46,3.22603,4.79144,16.2463
26.47,3.39142,5.13505,15.9808
26.48,3.57501,5.5046,15.7431
26.49,3.77763,5.90194,15.5357
26.5,4.00019,6.32886,15.3615
26.51,4.2437,6.78702,15.2239
26.52,4.50922,7.27793,15.127
26.53,4.79781,7.80275,15.0751
26.54,5.11056,8.36227,15.0735
26.55,5.44848,8.95669,15.128
26.56,5.81248,9.58546,15.245
26.57,6.20327,10.247,15.4317
26.58,6.62132,10.9386,15.6959
26.59,7.06669,11.6559,16.046
26.6,7.53892,12.3926,16.4904
26.61,8.03693,13.1402,17.0379
26.62,8.55878,13.8877,17.6965
26.63,9.10154,14.621,18.4734
26.64,9.66108,15.3232,19.3741
26.65,10.2319,15.974,20.4013
26.66,10.8069,16.5506,21.5539
26.67,11.3774,17.0276,22.8261
26.68,11.9332,17.3784,24.2061
26.69,12.4623,17.5769,25.6753
26.7,12.9516,17.5989,27.2078
26.71,13.387,17.4245,28.7707
26.72,13.7544,17.0411,30.3247
26.73,14.04,16.4446,31.8262
26.74,14.2315,15.6419,33.2299
26.75,14.3192,14.6511,34.4922
26.76,14.2963,13.5009,35.5745
26.77,14.1599,12.2291,36.4467
26.78,13.9113,10.8795,37.0894
26.79,13.556,9.49801,37.4951
26.8,13.1034,8.12951,37.6681
26.81,12.5658,6.81401,37.623
26.82,11.9582,5.58439,37.3826
26.83,11.2966,4.46495,36.9747
26.84,10.5973,3.47111,36.4296
26.85,9.87647,2.60999,35.7773
26.86,9.1487,1.88164,35.0459
26.87,8.4271,1.28055,34.2601
26.88,7.72275,0.797296,33.4408
26.89,7.04466,0.420023,32.6047
26.9,6.39981,0.135692,31.7648
26.91,5.79322,-0.0689334,30.9306
26.92,5.22822,-0.206592,30.109
26.93,4.70665,-0.28906,29.3044
26.94,4.2291,-0.326895,28.5196
26.95,3.79517,-0.329314,27.756
26.96,3.4037,-0.304193,27.0143
26.97,3.05293,-0.258123,26.2944
26.98,2.74072,-0.19651,25.596
26.99,2.46465,-0.123705,24.9183
27,2.22219,-0.0431292,24.2607
27.01,2.01073,0.0425946,23.6222
27.02,1.82772,0.131522,23.0023
27.03,1.67068,0.222279,22.4
27.04,1.53728,0.313961,21.8148
27.05,1.42532,0.406052,21.246
27.06,1.33279,0.498351,20.6931
27.07,1.25785,0.590911,20.1555
27.08,1.19888,0.683994,19.6329
27.09,1.15442,0.778022,19.1247
27.1,1.12321,0.873556,18.6307
27.11,1.10416,0.971263,18.1506
27.12,1.09636,1.0719,17.6841
27.13,1.09905,1.17632,17.2309
27.14,1.11164,1.28541,16.7909
27.15,1.13367,1.40015,16.3639
27.16,1.16485,1.52159,15.9499
27.17,1.20498,1.65083,15.5487
27.18,1.25402,1.78905,15.1604
27.19,1.31203,1.93751,14.785
27.2,1.3792,2.09753,14.4228
27.21,1.45582,2.27056,14.0738
27.22,1.5423,2.45813,13.7384
27.23,1.63918,2.66188,13.417
27.24,1.74707,2.88359,13.1103
27.25,1.86675,3.12514,12.8188
27.26,1.99906,3.38857,12.5436
27.27,2.145,3.67608,12.2857
27.28,2.30567,3.99,12.0466
27.29,2.4823,4.3328,11.8279
27.3,2.67624,4.70712,11.6316
27.31,2.88899,5.11571,11.4604
27.32,3.12214,5.56142,11.3171
27.33,3.37744,6.04718,11.2054
27.34,3.65672,6.5759,11.1295
27.35,3.96194,7.1504,11.0946
27.36,4.2951,7.77328,11.1066
27.37,4.65826,8.44677,11.1725
27.38,5.05347,9.17249,11.3006
27.39,5.4827,9.95118,11.5002
27.4,5.94773,10.7823,11.7822
27.41,6.45005,11.6636,12.1587
27.42,6.99069,12.5906,12.643
27.43,7.57002,13.5559,13.2497
27.44,8.1875,14.5483,13.9939
27.45,8.84137,15.5525,14.8906
27.46,9.52832,16.5476,15.9542
27.47,10.2431,17.5072,17.1966
27.48,10.9782,18.3988,18.6254
27.49,11.7233,19.1838,20.2421
27.5,12.4654,19.8189,22.0396
27.51,13.1881,20.2577,23.9995
27.52,13.8725,20.454,26.09
27.53,14.4969,20.3659,28.2652
27.54,15.0385,19.9611,30.4652
27.55,15.4739,19.2223,32.6188
27.56,15.7813,18.1515,34.648
27.57,15.9425,16.7729,36.4749
27.58,15.944,15.1328,38.0295
27.59,15.7792,13.2964,39.2572
27.6,15.449,11.3415,40.1247
27.61,14.9618,9.35062,40.6224
27.62,14.3329,7.40217,40.7644
27.63,13.5833,5.5636,40.5841
27.64,12.7376,3.88643,40.1287
27.65,11.822,2.40423,39.4526
27.66,10.8626,1.13319,38.6111
27.67,9.88382,0.0745386,37.6557
27.68,8.90737,-0.781971,36.6311
27.69,7.9514,-1.45439,35.5734
27.7,7.03043,-1.96521,34.5104
27.71,6.15532,-2.33864,33.462
27.72,5.33363,-2.59862,32.4413
27.73,4.56997,-2.76754,31.4565
27.74,3.86649,-2.86546,30.5115
27.75,3.22335,-2.90981,29.6077
27.76,2.63918,-2.9154,28.7444
27.77,2.11143,-2.8945,27.9201
27.78,1.63677,-2.85712,27.1323
27.79,1.21129,-2.81133,26.3786
27.8,0.830809,-2.76349,25.6565
27.81,0.490979,-2.71858,24.9636
27.82,0.187462,-2.68041,24.2978
27.83,-0.0839882,-2.65193,23.6571
27.84,-0.327454,-2.6353,23.04
27.85,-0.546811,-2.63217,22.4451
27.86,-0.745699,-2.64375,21.8714
27.87,-0.927511,-2.67096,21.3178
27.88,-1.0954,-2.7145,20.7838
27.89,-1.25226,-2.77494,20.2687
27.9,-1.40079,-2.8528,19.7722
27.91,-1.54346,-2.94856,19.294
27.92,-1.68254,-3.06275,18.8342
27.93,-1.82018,-3.19595,18.3927
27.94,-1.95834,-3.34881,17.9697
27.95,-2.09887,-3.5221,17.5656
27.96,-2.24355,-3.71669,17.1809
27.97,-2.39405,-3.93358,16.8163
27.98,-2.55199,-4.1739,16.4727
27.99,-2.71895,-4.43889,16.1512
28,-2.89649,-4.72992,15.8532
28.01,-3.08615,-5.04846,15.5803
28.02,-3.28947,-5.39606,15.3346
28.03,-3.50799,-5.77433,15.1183
28.04,-3.74326,-6.18489,14.9344
28.05,-3.99683,-6.6293,14.786
28.06,-4.27027,-7.10904,14.6771
28.07,-4.56509,-7.62534,14.612
28.08,-4.8828,-8.17912,14.5958
28.09,-5.22481,-8.7708,14.6343
28.1,-5.5924,-9.40015,14.7341
28.11,-5.98669,-10.066,14.9025
28.12,-6.40849,-10.766,15.1474
28.13,-6.85828,-11.4964,15.4775
28.14,-7.33602,-12.2515,15.9019
28.15,-7.84103,-13.0234,16.43
28.16,-8.37184,-13.8015,17.0709
28.17,-8.92594,-14.5722,17.833
28.18,-9.49964,-15.3189,18.7232
28.19,-10.0878,-16.0211,19.7459
28.2,-10.6838,-16.6554,20.9021
28.21,-11.279,-17.1954,22.1878
28.22,-11.8633,-17.613,23.5933
28.23,-12.4247,-17.8793,25.1015
28.24,-12.9495,-17.967,26.6878
28.25,-13.4232,-17.8529,28.3193
28.26,-13.8304,-17.52,29.9558
28.27,-14.1562,-16.9607,31.5519
28.28,-14.387,-16.1784,33.0587
28.29,-14.5111,-15.1889,34.4284
28.3,-14.5204,-14.0202,35.6173
28.31,-14.4104,-12.7107,36.5903
28.32,-14.1813,-11.3064,37.3232
28.33,-13.8377,-9.85697,37.805
28.34,-13.3888,-8.41152,38.0377
28.35,-12.847,-7.0147,38.0351
28.36,-12.2278,-5.70376,37.8205
28.37,-11.548,-4.50667,37.4235
28.38,-10.8253,-3.44162,36.8765
28.39,-10.0768,-2.51753,36.2126
28.4,-9.31853,-1.73526,35.4623
28.41,-8.56459,-1.08939,34.653
28.42,-7.82715,-0.569974,33.8077
28.43,-7.11607,-0.164272,32.9446
28.44,-6.43898,0.141855,32.078
28.45,-5.80142,0.362819,31.2184
28.46,-5.20706,0.512506,30.3729
28.47,-4.65794,0.60376,29.5464
28.48,-4.15475,0.648083,28.7416
28.49,-3.69709,0.655516,27.9599
28.5,-3.2837,0.634625,27.2019
28.51,-2.91271,0.592575,26.4673
28.52,-2.58181,0.535248,25.7555
28.53,-2.2884,0.467377,25.0658
28.54,-2.02972,0.392699,24.397
28.55,-1.80298,0.314092,23.7483
28.56,-1.6054,0.233714,23.1188
28.57,-1.43428,0.153122,22.5075
28.58,-1.28709,0.0733785,21.9137
28.59,-1.16142,-0.00485437,21.3367
28.6,-1.05507,-0.081236,20.7757
28.61,-0.966014,-0.155681,20.2302
28.62,-0.892427,-0.228305,19.6996
28.63,-0.832677,-0.299378,19.1834
28.64,-0.785316,-0.369291,18.6813
28.65,-0.749079,-0.438528,18.1928
28.66,-0.722868,-0.507643,17.7175
28.67,-0.705747,-0.577245,17.2551
28.68,-0.696929,-0.647986,16.8053
28.69,-0.695764,-0.72056,16.3677
28.7,-0.701735,-0.795688,15.9423
28.71,-0.714441,-0.874131,15.5286
28.72,-0.733595,-0.956678,15.1265
28.73,-0.759013,-1.04416,14.7358
28.74,-0.790612,-1.13745,14.3564
28.75,-0.828398,-1.23746,13.9881
28.76,-0.872472,-1.34518,13.6308
28.77,-0.923017,-1.46165,13.2846
28.78,-0.980303,-1.58799,12.9493
28.79,-1.04469,-1.72539,12.6251
28.8,-1.11661,-1.87517,12.3121
28.81,-1.19659,-2.03872,12.0104
28.82,-1.28525,-2.21758,11.7204
28.83,-1.38331,-2.41342,11.4425
28.84,-1.49156,-2.62803,11.1771
28.85,-1.61092,-2.86339,10.925
28.86,-1.74241,-3.12163,10.687
28.87,-1.88716,-3.40509,10.4642
28.88,-2.04644,-3.71626,10.258
28.89,-2.22161,-4.05785,10.0698
28.9,-2.41421,-4.43278,9.90194
28.91,-2.6259,-4.84411,9.75668
28.92,-2.85848,-5.29511,9.63708
28.93,-3.1139,-5.78915,9.54675
28.94,-3.39425,-6.32972,9.49004
28.95,-3.70176,-6.92025,9.4722
28.96,-4.03875,-7.5641,9.49947
28.97,-4.40764,-8.2643,9.57923
28.98,-4.8109,-9.02338,9.72024
28.99,-5.25093,-9.84307,9.9327
29,-5.73006,-10.7238,10.2284
29.01,-6.25032,-11.6645,10.6209
29.02,-6.81334,-12.6614,11.1255
29.03,-7.42012,-13.7078,11.7587
29.04,-8.07072,-14.7931,12.5387
29.05,-8.76395,-15.9015,13.484
29.06,-9.49695,-17.0111,14.6126
29.07,-10.2647,-18.0932,15.9406
29.08,-11.0596,-19.1115,17.4799
29.09,-11.871,-20.022,19.236
29.1,-12.6845,-20.7739,21.2041
29.11,-13.4822,-21.3116,23.3668
29.12,-14.2426,-21.5784,25.6903
29.13,-14.9407,-21.5217,28.123
29.14,-15.5496,-21.0997,30.5954
29.15,-16.0416,-20.2882,33.0228
29.16,-16.3906,-19.0869,35.3112
29.17,-16.5743,-17.5238,37.3658
29.18,-16.5764,-15.6549,39.1015
29.19,-16.3888,-13.5602,40.4527
29.2,-16.0126,-11.3355,41.381
29.21,-15.4583,-9.08149,41.8785
29.22,-14.7448,-6.8926,41.9668
29.23,-13.8972,-4.84802,41.6912
29.24,-12.9452,-3.00576,41.1128
29.25,-11.9197,-1.40085,40.2997
29.26,-10.8512,-0.0468299,39.3191
29.27,-9.76757,1.06046,38.2316
29.28,-8.69297,1.93803,37.088
29.29,-7.64723,2.61099,35.928
29.3,-6.6457,3.10833,34.7804
29.31,-5.69944,3.45985,33.665
29.32,-4.81567,3.69397,32.5935
29.33,-3.99834,3.83645,31.5721
29.34,-3.24875,3.90983,30.603
29.35,-2.56606,3.9332,29.6854
29.36,-1.94788,3.92243,28.817
29.37,-1.39067,3.89043,27.9945
29.38,-0.890131,3.84753,27.2145
29.39,-0.441497,3.80189,26.4734
29.4,-0.0397685,3.75986,25.768
29.41,0.320108,3.72633,25.0952
29.42,0.643112,3.705,24.4527
29.43,0.934054,3.69865,23.8381
29.44,1.19752,3.70936,23.2499
29.45,1.43782,3.73867,22.6866
29.46,1.65898,3.78771,22.1471
29.47,1.86476,3.85736,21.6309
29.48,2.05861,3.94831,21.1372
29.49,2.24372,4.06114,20.6661
29.5,2.42303,4.19637,20.2173
29.51,2.59926,4.35454,19.7913
29.52,2.77489,4.5362,19.3884
29.53,2.95226,4.74195,19.0092
29.54,3.13353,4.97245,18.6549
29.55,3.3207,5.22842,18.3264
29.56,3.51568,5.51061,18.0252
29.57,3.72027,5.81984,17.7531
29.58,3.93615,6.1569,17.5122
29.59,4.16494,6.52258,17.3047
29.6,4.40817,6.91757,17.1336
29.61,4.66729,7.3424,17.0019
29.62,4.94363,7.7974,16.9135
29.63,5.23843,8.28254,16.8723
29.64,5.55279,8.79734,16.883
29.65,5.88761,9.34072,16.9506
29.66,6.2436,9.91085,17.0807
29.67,6.62114,10.5049,17.2793
29.68,7.02029,11.1189,17.5524
29.69,7.44064,11.7474,17.9064
29.7,7.88121,12.3833,18.3475
29.71,8.34039,13.0179,18.8816
29.72,8.81576,13.64,19.5135
29.73,9.30396,14.2366,20.2467
29.74,9.80065,14.7926,21.0829
29.75,10.3003,15.2906,22.0209
29.76,10.7963,15.712,23.0563
29.77,11.2806,16.0373,24.1803
29.78,11.7444,16.2467,25.3796
29.79,12.1776,16.3221,26.6359
29.8,12.5697,16.2479,27.9257
29.81,12.9097,16.0129,29.2211
29.82,13.1869,15.6116,30.4907
29.83,13.3915,15.0455,31.7011
29.84,13.5152,14.3238,32.8188
29.85,13.5515,13.4634,33.8128
29.86,13.4968,12.4881,34.6565
29.87,13.35,11.4273,35.3299
29.88,13.1135,10.3137,35.8206
29.89,12.7923,9.1811,36.1245
29.9,12.3942,8.06182,36.2455
29.91,11.9294,6.98483,36.1945
29.92,11.4094,5.97407,35.9878
29.93,10.8466,5.04765,35.6454
29.94,10.2538,4.2176,35.1891
29.95,9.64338,3.49019,34.6408
29.96,9.02684,2.86667,34.0214
29.97,8.41457,2.34426,33.3497
29.98,7.81552,1.91713,32.6423
29.99,7.23712,1.57743,31.9126
30,6.68531,1.31615,31.1718
30.01,6.16455,1.12385,30.4286
30.02,5.67801,0.991193,29.6894
30.03,5.22767,0.909337,28.9591
30.04,4.81453,0.870174,28.2409
30.05,4.43874,0.866484,27.5373
30.06,4.09982,0.891989,26.8496
30.07,3.79677,0.941351,26.1786
30.08,3.52823,1.01013,25.5249
30.09,3.29258,1.09473,24.8886
30.1,3.08805,1.1923,24.2696
30.11,2.91281,1.30066,23.6678
30.12,2.76501,1.41822,23.083
30.13,2.64287,1.54392,22.5151
30.14,2.54468,1.67712,21.9638
30.15,2.46885,1.81756,21.429
30.16,2.41396,1.96529,20.9106
30.17,2.37872,2.12067,20.4086
30.18,2.36201,2.28426,19.9231
30.19,2.36288,2.45683,19.454
30.2,2.38057,2.63933,19.0017
30.21,2.41446,2.83286,18.5664
30.22,2.46413,3.03865,18.1484
30.23,2.5293,3.25807,17.7484
30.24,2.60987,3.49258,17.3669
30.25,2.70589,3.74378,17.0048
30.26,2.81754,4.01332,16.663
30.27,2.94518,4.30296,16.3427
30.28,3.08928,4.61454,16.0453
30.29,3.25046,4.94993,15.7726
30.3,3.42944,5.31107,15.5266
30.31,3.62708,5.69989,15.3097
30.32,3.84433,6.11827,15.1246
30.33,4.08223,6.56805,14.9746
30.34,4.34188,7.05089,14.8636
30.35,4.62442,7.56819,14.7958
30.36,4.93101,8.12104,14.7762
30.37,5.26279,8.70999,14.8106
30.38,5.62078,9.33493,14.9053
30.39,6.00588,9.99483,15.0675
30.4,6.41874,10.6875,15.305
30.41,6.85967,11.4093,15.6262
30.42,7.32852,12.1548,16.0399
30.43,7.82455,12.9163,16.5553
30.44,8.34621,13.6836,17.1811
30.45,8.89101,14.4436,17.9256
30.46,9.4553,15.1802,18.7953
30.47,10.0341,15.8736,19.7948
30.48,10.6208,16.5013,20.9248
30.49,11.2071,17.0376,22.1818
30.5,11.7832,17.4553,23.5564
30.51,12.3374,17.7265,25.0324
30.52,12.8565,17.8246,26.5861
30.53,13.3261,17.7268,28.186
30.54,13.7316,17.4162,29.7935
30.55,14.0583,16.8848,31.3647
30.56,14.2927,16.1353,32.8523
30.57,14.4235,15.1819,34.2097
30.58,14.4422,14.0509,35.3941
30.59,14.3444,12.7788,36.3705
30.6,14.1297,11.4095,37.1143
30.61,13.8025,9.99117,37.6134
30.62,13.3709,8.57147,37.8685
30.63,12.8471,7.19438,37.8917
30.64,12.2456,5.89696,37.7046
30.65,11.583,4.70753,37.3351
30.66,10.8763,3.64496,36.8147
30.67,10.1422,2.71908,36.175
30.68,9.39663,1.93178,35.4465
30.69,8.65363,1.27865,34.656
30.7,7.92532,0.75064,33.8264
30.71,7.22164,0.335777,32.9763
30.72,6.55038,0.0205309,32.1203
30.73,5.91726,-0.209056,31.269
30.74,5.32612,-0.36655,30.43
30.75,4.77923,-0.464588,29.6083
30.76,4.27745,-0.514556,28.8072
30.77,3.82059,-0.526442,28.0283
30.78,3.40757,-0.508808,27.2722
30.79,3.03666,-0.468845,26.539
30.8,2.70568,-0.412476,25.8281
30.81,2.41216,-0.344487,25.1389
30.82,2.15345,-0.268668,24.4705
30.83,1.92683,-0.187947,23.8219
30.84,1.7296,-0.104525,23.1924
30.85,1.55915,-0.0199929,22.5811
30.86,1.41297,0.0645632,21.9872
30.87,1.28872,0.148468,21.4101
30.88,1.18423,0.231379,20.849
30.89,1.09752,0.313222,20.3034
30.9,1.0268,0.394133,19.7729
30.91,0.970483,0.474418,19.2568
30.92,0.927151,0.554511,18.7549
30.93,0.895575,0.634954,18.2667
30.94,0.874702,0.71637,17.7919
30.95,0.863638,0.799447,17.3303
30.96,0.861642,0.884934,16.8814
30.97,0.86812,0.973628,16.4451
30.98,0.882612,1.06637,16.0212
30.99,0.904781,1.16406,15.6094
31,0.934415,1.26763,15.2097
31.01,0.971408,1.37808,14.8219
31.02,1.01577,1.49646,14.4459
31.03,1.0676,1.62389,14.0818
31.04,1.12711,1.76157,13.7296
31.05,1.19461,1.91079,13.3893
31.06,1.2705,2.07291,13.0612
31.07,1.35528,2.24944,12.7455
31.08,1.44955,2.44196,12.4426
31.09,1.55401,2.65222,12.1529
31.1,1.66948,2.8821,11.8771
31.11,1.79686,3.13362,11.616
31.12,1.93719,3.40898,11.3706
31.13,2.09162,3.71054,11.1421
31.14,2.26142,4.04085,10.9321
31.15,2.448,4.40261,10.7425
31.16,2.65288,4.79871,10.5756
31.17,2.87774,5.23217,10.4341
31.18,3.12439,5.70613,10.3214
31.19,3.39476,6.22382,10.2416
31.2,3.69091,6.78842,10.1995
31.21,4.015,7.40304,10.2009
31.22,4.36927,8.07051,10.2524
31.23,4.756,8.7932,10.3622
31.24,5.17745,9.57275,10.5395
31.25,5.63575,10.4097,10.7952
31.26,6.13284,11.3032,11.1415
31.27,6.67026,12.2501,11.5922
31.28,7.24901,13.2446,12.1627
31.29,7.86927,14.2775,12.8694
31.3,8.53012,15.335,13.7291
31.31,9.22917,16.3981,14.7588
31.32,9.96213,17.4416,15.9735
31.33,10.7224,18.4337,17.3852
31.34,11.5008,19.3352,19.0003
31.35,12.2846,20.101,20.817
31.36,13.0582,20.6807,22.8222
31.37,13.8022,21.0222,24.9893
31.38,14.4943,21.0756,27.2755
31.39,15.1099,20.7986,29.6218
31.4,15.6235,20.1631,31.9543
31.41,16.0099,19.1608,34.1887
31.42,16.2469,17.8079,36.2371
31.43,16.3173,16.1463,38.0167
31.44,16.2105,14.2413,39.4592
31.45,15.9241,12.176,40.5182
31.46,15.4644,10.042,41.1743
31.47,14.8457,7.92947,41.4351
31.48,14.0891,5.91845,41.3329
31.49,13.2208,4.07182,40.9172
31.5,12.2691,2.43222,40.2481
31.51,11.2629,1.02194,39.3881
31.52,10.2296,-0.154622,38.3963
31.53,9.1936,-1.10705,37.3244
31.54,8.17567,-1.85456,36.2145
31.55,7.1924,-2.42198,35.0988
31.56,6.25632,-2.83642,34.0004
31.57,5.37618,-3.12485,32.9345
31.58,4.55742,-3.31252,31.9101
31.59,3.80266,-3.42205,30.9315
31.6,3.11228,-3.47305,30.0001
31.61,2.48489,-3.48211,29.1148
31.62,1.9178,-3.46293,28.2734
31.63,1.40742,-3.42666,27.473
31.64,0.94951,-3.3822,26.7107
31.65,0.539514,-3.33659,25.9832
31.66,0.172704,-3.2953,25.288
31.67,-0.155654,-3.26254,24.6224
31.68,-0.450191,-3.24149,23.9843
31.69,-0.715363,-3.23455,23.3719
31.7,-0.955397,-3.24352,22.7836
31.71,-1.17427,-3.26974,22.2184
31.72,-1.37568,-3.3142,21.6752
31.73,-1.56307,-3.37771,21.1534
31.74,-1.73962,-3.46088,20.6525
31.75,-1.90826,-3.56431,20.1723
31.76,-2.0717,-3.68853,19.7127
31.77,-2.23243,-3.83411,19.2738
31.78,-2.39278,-4.00168,18.856
31.79,-2.55491,-4.19191,18.4599
31.8,-2.72084,-4.4056,18.086
31.81,-2.89248,-4.64359,17.7354
31.82,-3.07165,-4.90686,17.4092
31.83,-3.26009,-5.19644,17.1089
31.84,-3.45947,-5.51343,16.8362
31.85,-3.67141,-5.85897,16.5931
31.86,-3.8975,-6.23421,16.3823
31.87,-4.13926,-6.64024,16.2064
31.88,-4.39818,-7.07805,16.0688
31.89,-4.6757,-7.54841,15.9734
31.9,-4.97316,-8.05184,15.9243
31.91,-5.29183,-8.5884,15.9267
31.92,-5.63282,-9.15759,15.9858
31.93,-5.99706,-9.75816,16.1079
31.94,-6.38522,-10.3879,16.2994
31.95,-6.79763,-11.0432,16.5676
31.96,-7.23422,-11.7193,16.9197
31.97,-7.69434,-12.4094,17.3633
31.98,-8.17667,-13.1047,17.9056
31.99,-8.67908,-13.794,18.5534
32,-9.19843,-14.4636,19.312
32.01,-9.73048,-15.0971,20.1851
32.02,-10.2697,-15.6758,21.1733
32.03,-10.8092,-16.1784,22.2739
32.04,-11.3405,-16.5824,23.4795
32.05,-11.854,-16.8643,24.7775
32.06,-12.3387,-17.0019,26.149
32.07,-12.7826,-16.975,27.5692
32.08,-13.173,-16.7683,29.0072
32.09,-13.4975,-16.3725,30.4273
32.1,-13.7442,-15.7867,31.7909
32.11,-13.9029,-15.0191,33.0583
32.12,-13.9652,-14.0873,34.1921
32.13,-13.9261,-13.018,35.1596
32.14,-13.7836,-11.8451,35.9358
32.15,-13.5396,-10.6068,36.5048
32.16,-13.1994,-9.34321,36.8609
32.17,-12.7717,-8.09308,37.0083
32.18,-12.2678,-6.89093,36.9599
32.19,-11.701,-5.76523,36.7353
32.2,-11.0856,-4.73723,36.3584
32.21,-10.4362,-3.8207,35.8553
32.22,-9.76707,-3.02239,35.2521
32.23,-9.09143,-2.34295,34.5734
32.24,-8.42102,-1.77825,33.841
32.25,-7.76593,-1.32065,33.0737
32.26,-7.13442,-0.960246,32.2867
32.27,-6.53296,-0.685981,31.4922
32.28,-5.96635,-0.486447,30.6994
32.29,-5.43783,-0.350538,29.9149
32.3,-4.94933,-0.267874,29.1433
32.31,-4.50164,-0.229056,28.3879
32.32,-4.09464,-0.225803,27.6504
32.33,-3.72749,-0.250984,26.9319
32.34,-3.3988,-0.298588,26.2328
32.35,-3.1068,-0.363653,25.5531
32.36,-2.84946,-0.442172,24.8924
32.37,-2.62461,-0.530986,24.2505
32.38,-2.42999,-0.627679,23.6268
32.39,-2.26341,-0.730476,23.0207
32.4,-2.12271,-0.838144,22.4319
32.41,-2.00584,-0.949913,21.8598
32.42,-1.91091,-1.0654,21.304
32.43,-1.83619,-1.18454,20.7642
32.44,-1.78009,-1.30754,20.24
32.45,-1.74124,-1.43484,19.7312
32.46,-1.71844,-1.56704,19.2376
32.47,-1.71065,-1.70493,18.759
32.48,-1.71704,-1.84943,18.2954
32.49,-1.73694,-2.00157,17.8468
32.5,-1.76983,-2.16251,17.4132
32.51,-1.81539,-2.3335,16.9947
32.52,-1.87342,-2.51589,16.5916
32.53,-1.94389,-2.71114,16.2042
32.54,-2.02693,-2.9208,15.8329
32.55,-2.12278,-3.14652,15.4784
32.56,-2.23183,-3.39008,15.1413
32.57,-2.35462,-3.65333,14.8225
32.58,-2.49182,-3.93825,14.5232
32.59,-2.6442,-4.24691,14.2447
32.6,-2.81268,-4.58148,13.9887
32.61,-2.99832,-4.94423,13.7571
32.62,-3.20227,-5.33748,13.5523
32.63,-3.42581,-5.76358,13.3772
32.64,-3.6703,-6.22488,13.235
32.65,-3.93723,-6.72366,13.1297
32.66,-4.22811,-7.26204,13.0658
32.67,-4.54454,-7.84185,13.0488
32.68,-4.8881,-8.46451,13.0848
32.69,-5.26032,-9.13083,13.181
32.7,-5.66265,-9.84076,13.3453
32.71,-6.09631,-10.5931,13.5869
32.72,-6.56225,-11.385,13.9158
32.73,-7.06094,-12.2119,14.3427
32.74,-7.59228,-13.0666,14.8793
32.75,-8.15534,-13.939,15.5372
32.76,-8.74816,-14.8154,16.3279
32.77,-9.36746,-15.6783,17.2617
32.78,-10.0084,-16.5056,18.3468
32.79,-10.6643,-17.2709,19.5879
32.8,-11.3264,-17.9435,20.9846
32.81,-11.9837,-18.4894,22.5297
32.82,-12.6228,-18.8727,24.2077
32.83,-13.2282,-19.0579,25.993
32.84,-13.7827,-19.0127,27.8497
32.85,-14.268,-18.7122,29.7317
32.86,-14.6655,-18.1416,31.5843
32.87,-14.9577,-17.3004,33.3478
32.88,-15.1295,-16.2036,34.9614
32.89,-15.1694,-14.883,36.3688
32.9,-15.0709,-13.3844,37.5237
32.91,-14.8328,-11.7649,38.3939
32.92,-14.4599,-10.0869,38.964
32.93,-13.9625,-8.41254,39.2364
32.94,-13.3555,-6.79831,39.2289
32.95,-12.6576,-5.29078,38.9718
32.96,-11.8892,-3.92417,38.5034
32.97,-11.0717,-2.71968,37.8655
32.98,-10.2255,-1.68639,37.0996
32.99,-9.36983,-0.823155,36.2437
33,-8.52131,-0.12108,35.3309
33.01,-7.69397,0.433997,34.388
33.02,-6.89897,0.85925,33.4361
33.03,-6.14469,1.17304,32.4905
33.04,-5.43697,1.39357,31.5619
33.05,-4.77944,1.53796,30.6574
33.06,-4.17378,1.62169,29.7808
33.07,-3.62017,1.65839,28.934
33.08,-3.11755,1.65972,28.1175
33.09,-2.66393,1.63549,27.3307
33.1,-2.2567,1.59378,26.5723
33.11,-1.89276,1.54113,25.841
33.12,-1.56878,1.48276,25.1353
33.13,-1.28129,1.42278,24.4534
33.14,-1.02681,1.36434,23.7941
33.15,-0.801939,1.30981,23.156
33.16,-0.603395,1.26094,22.5378
33.17,-0.428066,1.21902,21.9384
33.18,-0.27304,1.18491,21.357
33.19,-0.13561,1.1592,20.7926
33.2,-0.0132819,1.14227,20.2447
33.21,0.0962285,1.13435,19.7124
33.22,0.195005,1.13557,19.1954
